# KR dynamic universe — built 2026-07-22
# Filters: mcap ≥ ₩500억, daily vol ≥ ₩5억
# Count: 1830 종목
ticker,name_ko,market,market_cap_krw,avg_dollar_vol_60d,market_cap_tier
094360,칩스앤미디어,KOSDAQ,214620503700,0,small
095500,미래나노텍,KOSDAQ,214279093090,0,small
036030,케이티알파,KOSDAQ,213968550465,0,small
065710,서호전기,KOSDAQ,213210000000,0,small
089980,상아프론테크,KOSDAQ,212973972840,0,small
005710,대원산업,KOSDAQ,212398560000,0,small
180400,DXVX,KOSDAQ,212115425960,0,small
052330,코텍,KOSDAQ,211718140880,0,small
217730,강스템바이오텍,KOSDAQ,211621835250,0,small
461300,아이스크림미디어,KOSDAQ,211584056040,0,small
456010,아이씨티케이,KOSDAQ,209558957500,0,small
071200,인피니트헬스케어,KOSDAQ,208833680480,0,small
099440,스맥,KOSDAQ,208483568670,0,small
114190,강원에너지,KOSDAQ,208200612860,0,small
304360,에스바이오메딕스,KOSDAQ,208070150400,0,small
053030,바이넥스,KOSDAQ,207544593800,0,small
380540,옵티코어,KOSDAQ,206658126350,0,small
024060,흥구석유,KOSDAQ,205650000000,0,small
144510,지씨셀,KOSDAQ,204772458240,0,small
462350,이노스페이스,KOSDAQ,204559441900,0,small
042370,비츠로테크,KOSDAQ,203836194500,0,small
018310,삼목에스폼,KOSDAQ,203301000000,0,small
100120,뷰웍스,KOSDAQ,203202459150,0,small
073490,LIG아큐버,KOSDAQ,202642495900,0,small
019010,베뉴지,KOSDAQ,202199000000,0,small
067390,아스트,KOSDAQ,202155637920,0,small
317330,덕산테코피아,KOSDAQ,201694352400,0,small
298830,슈어소프트테크,KOSDAQ,201271248735,0,small
068930,디지털대성,KOSDAQ,201199736340,0,small
039830,오로라,KOSDAQ,200405011800,0,small
452280,한선엔지니어링,KOSDAQ,199790814600,0,small
241520,DSC인베스트먼트,KOSDAQ,199500000000,0,small
353810,이지바이오,KOSDAQ,199483977600,0,small
448280,에코아이,KOSDAQ,199417498170,0,small
0001A0,덕양에너젠,KOSDAQ,199167282840,0,small
425040,티이엠씨,KOSDAQ,198840684860,0,small
0008Z0,에스엔시스,KOSDAQ,198167844000,0,small
014940,오리엔탈정공,KOSDAQ,198017557045,0,small
475400,씨메스로보틱스,KOSDAQ,197175129800,0,small
377450,리파인,KOSDAQ,196868800000,0,small
318060,그래피,KOSDAQ,196759646970,0,small
092870,엑시콘,KOSDAQ,196153478910,0,small
203650,드림시큐리티,KOSDAQ,195781131700,0,small
086390,유니테스트,KOSDAQ,195067982980,0,small
034810,해성산업,KOSDAQ,194533736320,0,small
446540,메가터치,KOSDAQ,194248461480,0,small
194480,데브시스터즈,KOSDAQ,193823817000,0,small
484810,티엑스알로보틱스,KOSDAQ,193754474100,0,small
013120,동원개발,KOSDAQ,192059131500,0,small
036190,금화피에스시,KOSDAQ,189600000000,0,small
357550,석경에이티,KOSDAQ,188470250000,0,small
046970,우리로,KOSDAQ,188447495700,0,small
036710,심텍홀딩스,KOSDAQ,188066804240,0,small
098120,마이크로컨텍솔,KOSDAQ,187868511600,0,small
068790,DMS,KOSDAQ,187784263680,0,small
016790,현대사료,KOSDAQ,187340898626,0,small
123330,제닉,KOSDAQ,186865546000,0,small
190510,나무가,KOSDAQ,186630450250,0,small
042420,네오위즈홀딩스,KOSDAQ,185644052400,0,small
091580,상신이디피,KOSDAQ,185128961910,0,small
192440,슈피겐코리아,KOSDAQ,184936799250,0,small
365270,큐라클,KOSDAQ,183903033600,0,small
024840,KBI메탈,KOSDAQ,182997925120,0,small
112290,와이씨켐,KOSDAQ,181787599100,0,small
084850,아이티엠반도체,KOSDAQ,181690301340,0,small
036560,KZ정밀,KOSDAQ,181282500000,0,small
900290,GRT,KOSDAQ,181187000000,0,small
094480,갤럭시아머니트리,KOSDAQ,180849553180,0,small
0015G0,그린광학,KOSDAQ,180804258450,0,small
484120,도우인시스,KOSDAQ,177729384840,0,small
237880,클리오,KOSDAQ,177279972930,0,small
126600,BGF에코머티리얼즈,KOSDAQ,177002655180,0,small
459510,나우로보틱스,KOSDAQ,175597508460,0,small
054210,이랜텍,KOSDAQ,175268085300,0,small
066620,국보디자인,KOSDAQ,175125000000,0,small
108860,셀바스AI,KOSDAQ,174946135000,0,small
294570,쿠콘,KOSDAQ,174687880920,0,small
125020,티씨머티리얼즈,KOSDAQ,174316786250,0,small
214180,헥토이노베이션,KOSDAQ,173981184130,0,small
314130,지놈앤컴퍼니,KOSDAQ,173935889050,0,small
143240,사람인,KOSDAQ,173870242200,0,small
270660,에브리봇,KOSDAQ,173734081270,0,small
039860,나노엔텍,KOSDAQ,172942460620,0,small
187870,디바이스,KOSDAQ,172538851800,0,small
045390,대아티아이,KOSDAQ,171955039880,0,small
058970,엠로,KOSDAQ,170977441020,0,small
053300,한국정보인증,KOSDAQ,170685558680,0,small
394800,쓰리빌리언,KOSDAQ,170250658550,0,small
307180,아이엘,KOSDAQ,170181266360,0,small
092130,이크레더블,KOSDAQ,168730836000,0,small
036170,에이치엠넥스,KOSDAQ,167834987110,0,small
012860,모베이스전자,KOSDAQ,167704616530,0,small
067080,대화제약,KOSDAQ,167177517000,0,small
245620,EDGC,KOSDAQ,167118555474,0,small
049430,코메론,KOSDAQ,167116560000,0,small
078150,HB테크놀러지,KOSDAQ,167074080632,0,small
041920,메디아나,KOSDAQ,167012042540,0,small
143160,아이디스,KOSDAQ,166104045000,0,small
475040,스트라드비젼,KOSDAQ,165889754870,0,small
065660,안트로젠,KOSDAQ,164200101000,0,small
220100,퓨쳐켐,KOSDAQ,163944440200,0,small
094820,일진파워,KOSDAQ,163302418470,0,small
354320,알멕,KOSDAQ,163299784550,0,small
039840,디오,KOSDAQ,162465677080,0,small
038390,레드캡투어,KOSDAQ,161857556960,0,small
176750,듀켐바이오,KOSDAQ,160961268000,0,small
222040,코스맥스엔비티,KOSDAQ,160898400000,0,small
119610,인터로조,KOSDAQ,160819695230,0,small
122990,와이솔,KOSDAQ,159834486000,0,small
066410,버킷스튜디오,KOSDAQ,159637252154,0,small
204610,티쓰리,KOSDAQ,159345901400,0,small
046070,코다코,KOSDAQ,159196994920,0,small
308430,셀비온,KOSDAQ,159121744830,0,small
416180,신성에스티,KOSDAQ,158828899460,0,small
950140,잉글우드랩,KOSDAQ,158744249340,0,small
256840,한국비엔씨,KOSDAQ,158676135520,0,small
243840,신흥에스이씨,KOSDAQ,158474345850,0,small
108380,대양전기공업,KOSDAQ,156999934530,0,small
080160,모두투어,KOSDAQ,156681000000,0,small
138610,나이벡,KOSDAQ,156193475820,0,small
216080,제테마,KOSDAQ,156046509315,0,small
093190,빅솔론,KOSDAQ,155835130500,0,small
024800,유성티엔에스,KOSDAQ,155802869460,0,small
064550,바이오니아,KOSDAQ,155377951820,0,small
023910,대한약품,KOSDAQ,154500000000,0,small
322310,오로스테크놀로지,KOSDAQ,154266946740,0,small
0082N0,카나프테라퓨틱스,KOSDAQ,153742277200,0,small
251370,와이엠티,KOSDAQ,153292442630,0,small
079960,동양이엔피,KOSDAQ,152798400000,0,small
084990,헬릭스미스,KOSDAQ,152797622055,0,small
011040,경동제약,KOSDAQ,152151547870,0,small
007330,푸른저축은행,KOSDAQ,151431312000,0,small
051370,인터플렉스,KOSDAQ,151162018560,0,small
086820,바이오솔루션,KOSDAQ,150878174700,0,small
048550,SM C&C,KOSDAQ,150874807200,0,small
072870,메가스터디,KOSDAQ,150800131350,0,small
212560,네오오토,KOSDAQ,150507643680,0,small
046120,오르비텍,KOSDAQ,149979568190,0,small
001540,안국약품,KOSDAQ,149596557400,0,small
199820,제일일렉트릭,KOSDAQ,148874000000,0,small
046440,KG파이낸셜,KOSDAQ,148622235820,0,small
032620,GC메디아이,KOSDAQ,148239874760,0,small
115450,HLB테라퓨틱스,KOSDAQ,148194522357,0,small
123860,아나패스,KOSDAQ,148148131300,0,small
179290,엠아이텍,KOSDAQ,148072976850,0,small
264850,이랜시스,KOSDAQ,147989179620,0,small
040350,크레오에스지,KOSDAQ,147730098240,0,small
054800,아이디스홀딩스,KOSDAQ,146938135200,0,small
086670,비엠티,KOSDAQ,146605321450,0,small
464080,에스오에스랩,KOSDAQ,146268416750,0,small
083930,아바코,KOSDAQ,145891855060,0,small
123410,코리아에프티,KOSDAQ,144495122160,0,small
083310,엘오티베큠,KOSDAQ,144083166970,0,small
032580,피델릭스,KOSDAQ,143627497440,0,small
005990,매일홀딩스,KOSDAQ,143355717120,0,small
049960,쎌바이오텍,KOSDAQ,143350000000,0,small
082800,비보존 제약,KOSDAQ,142994813430,0,small
012210,삼미금속,KOSDAQ,142689274010,0,small
260970,에스앤디,KOSDAQ,142323496800,0,small
092070,디엔에프,KOSDAQ,139672326060,0,small
049630,재영솔루텍,KOSDAQ,139575686640,0,small
234690,녹십자웰빙,KOSDAQ,139574763300,0,small
060150,인선이엔티,KOSDAQ,139424652720,0,small
078070,유비쿼스홀딩스,KOSDAQ,139200158880,0,small
054450,텔레칩스,KOSDAQ,138418289620,0,small
334970,프레스티지바이오로직스,KOSDAQ,138399693860,0,small
101970,우양에이치씨,KOSDAQ,138286584150,0,small
067280,멀티캠퍼스,KOSDAQ,138093950700,0,small
095190,신화프리텍,KOSDAQ,138025877130,0,small
264450,유비쿼스,KOSDAQ,138002289130,0,small
403850,더핑크퐁컴퍼니,KOSDAQ,137769696000,0,small
049720,고려신용정보,KOSDAQ,137566000000,0,small
126640,화신정공,KOSDAQ,137068608100,0,small
355150,코스텍시스,KOSDAQ,135985784000,0,small
114840,아이패밀리에스씨,KOSDAQ,135786473900,0,small
338840,와이바이오로직스,KOSDAQ,135687793230,0,small
322510,제이엘케이,KOSDAQ,135575450840,0,small
090850,현대이지웰,KOSDAQ,135316976060,0,small
069510,에스텍,KOSDAQ,134956700000,0,small
104480,티케이케미칼,KOSDAQ,134525242320,0,small
003100,선광,KOSDAQ,134310000000,0,small
023600,삼보판지,KOSDAQ,133989471000,0,small
041020,폴라리스오피스,KOSDAQ,133649403170,0,small
304100,솔트룩스,KOSDAQ,133620801550,0,small
389020,자람테크놀로지,KOSDAQ,133613336700,0,small
310200,애니플러스,KOSDAQ,133536860160,0,small
126700,하이비젼시스템,KOSDAQ,132835375680,0,small
205500,넥써쓰,KOSDAQ,132820393440,0,small
119830,아이텍,KOSDAQ,132692680000,0,small
255220,SG,KOSDAQ,132352468816,0,small
048870,시너지이노베이션,KOSDAQ,132248551463,0,small
402030,코난테크놀로지,KOSDAQ,132184673280,0,small
269620,시스웍,KOSDAQ,132090012299,0,small
457550,우진엔텍,KOSDAQ,132049634860,0,small
242040,나무기술,KOSDAQ,132022897160,0,small
013990,아가방컴퍼니,KOSDAQ,131385706320,0,small
462860,더즌,KOSDAQ,130955654475,0,small
382900,범한퓨얼셀,KOSDAQ,130626510000,0,small
413630,씨피시스템,KOSDAQ,130078679850,0,small
035610,솔본,KOSDAQ,129483295795,0,small
382800,지앤비에스 에코,KOSDAQ,128597405640,0,small
950190,고스트스튜디오,KOSDAQ,127697348790,0,small
405100,큐알티,KOSDAQ,127562944380,0,small
357880,SKAI,KOSDAQ,127056115200,0,small
445180,퓨릿,KOSDAQ,126856207440,0,small
474650,링크솔루션,KOSDAQ,126544704000,0,small
088800,에이스테크,KOSDAQ,126020238346,0,small
146320,비씨엔씨,KOSDAQ,125931562320,0,small
418550,제이오,KOSDAQ,125829454890,0,small
036690,코맥스,KOSDAQ,125692107675,0,small
339950,아이비김영,KOSDAQ,125401167450,0,small
274090,켄코아에어로스페이스,KOSDAQ,125345283700,0,small
136540,윈스테크넷,KOSDAQ,125253409200,0,small
086890,이수앱지스,KOSDAQ,124771322520,0,small
094840,슈프리마에이치큐,KOSDAQ,124341462120,0,small
005160,동국산업,KOSDAQ,124219863780,0,small
147830,제룡산업,KOSDAQ,124200000000,0,small
226590,엠디바이스,KOSDAQ,123671687360,0,small
394420,리센스메디컬,KOSDAQ,123455450020,0,small
0088M0,메쥬,KOSDAQ,123423057500,0,small
118990,모트렉스,KOSDAQ,123422976130,0,small
086980,쇼박스,KOSDAQ,123190174000,0,small
300080,플리토,KOSDAQ,122635500930,0,small
0007C0,아크릴,KOSDAQ,122462441000,0,small
388050,지투파워,KOSDAQ,122359717980,0,small
102120,어보브반도체,KOSDAQ,122331580640,0,small
037350,성도이엔지,KOSDAQ,121984200000,0,small
408920,메쎄이상,KOSDAQ,121267036275,0,small
371950,풍원정밀,KOSDAQ,120564755360,0,small
038290,마크로젠,KOSDAQ,120231126000,0,small
297890,HB솔루션,KOSDAQ,119951098960,0,small
027710,팜스토리,KOSDAQ,119772845000,0,small
293580,나우IB,KOSDAQ,119706666950,0,small
451760,컨텍,KOSDAQ,119186128280,0,small
388790,라이콤,KOSDAQ,119089082400,0,small
264660,씨앤지하이테크,KOSDAQ,118987145280,0,small
489500,엘케이켐,KOSDAQ,118877026800,0,small
293780,압타바이오,KOSDAQ,118835103150,0,small
478340,나라스페이스테크놀로지,KOSDAQ,118246759260,0,small
109740,디에스케이,KOSDAQ,118139242050,0,small
361390,제노코,KOSDAQ,117810210100,0,small
372170,윤성에프앤씨,KOSDAQ,117690958000,0,small
067290,JW신약,KOSDAQ,117677916300,0,small
149950,아바텍,KOSDAQ,117542245800,0,small
331920,셀레믹스,KOSDAQ,117182696400,0,small
066590,스모트로닉,KOSDAQ,116613980055,0,small
037070,파세코,KOSDAQ,116400000000,0,small
101360,에코앤드림,KOSDAQ,116321185560,0,small
058820,CMG제약,KOSDAQ,116276991460,0,small
402490,그린리소스,KOSDAQ,116175588620,0,small
041590,플래스크,KOSDAQ,116064014460,0,small
256940,킵스파마,KOSDAQ,116051689660,0,small
089600,KT나스미디어,KOSDAQ,115681630000,0,small
340450,지씨지놈,KOSDAQ,115652377770,0,small
140670,알에스오토메이션,KOSDAQ,115558560000,0,small
126730,코칩,KOSDAQ,115151754380,0,small
199430,케이엔알시스템,KOSDAQ,114433779460,0,small
489460,바이오비쥬,KOSDAQ,114337668000,0,small
321550,티움바이오,KOSDAQ,114296397375,0,small
051160,지어소프트,KOSDAQ,114046549100,0,small
067990,도이치모터스,KOSDAQ,113953952750,0,small
142210,유니트론텍,KOSDAQ,113925202470,0,small
285490,노바텍,KOSDAQ,113584424940,0,small
473980,노머스,KOSDAQ,113026270840,0,small
122450,KX,KOSDAQ,112945981680,0,small
041520,이엘씨,KOSDAQ,112623865200,0,small
021320,KCC건설,KOSDAQ,112350000000,0,small
453450,그리드위즈,KOSDAQ,112231057500,0,small
232680,라온로보틱스,KOSDAQ,112025875000,0,small
083500,에프엔에스테크,KOSDAQ,111637706880,0,small
259630,엠플러스,KOSDAQ,111468251520,0,small
049520,유아이엘,KOSDAQ,111187663125,0,small
432720,퀄리타스반도체,KOSDAQ,111088688760,0,small
211270,AP위성,KOSDAQ,110100819200,0,small
106190,하이텍팜,KOSDAQ,109947008820,0,small
0039P0,매드업,KOSDAQ,109647142000,0,small
051980,중앙첨단소재,KOSDAQ,109425333365,0,small
469610,이노테크,KOSDAQ,109282238000,0,small
018120,진로발효,KOSDAQ,108983635200,0,small
290720,푸드나무,KOSDAQ,108861435570,0,small
054050,NH농우바이오,KOSDAQ,108847509190,0,small
240550,동방메디컬,KOSDAQ,108647148600,0,small
282880,코윈테크,KOSDAQ,108521080960,0,small
267320,나인테크,KOSDAQ,108514907550,0,small
038540,상상인,KOSDAQ,108000866976,0,small
307750,국전,KOSDAQ,107972576000,0,small
041440,현대에버다임,KOSDAQ,107763940480,0,small
080420,모다이노칩,KOSDAQ,107624189700,0,small
289080,SV인베스트먼트,KOSDAQ,107346745905,0,small
067900,와이엔텍,KOSDAQ,106831998330,0,small
452450,피아이이,KOSDAQ,106824502500,0,small
053080,케이엔솔,KOSDAQ,106728415470,0,small
095700,제넥신,KOSDAQ,106564755960,0,small
263860,지니언스,KOSDAQ,106322116000,0,small
120240,대정화금,KOSDAQ,106273978980,0,small
009780,엠에스씨,KOSDAQ,105952000000,0,small
005860,한일사료,KOSDAQ,105798894225,0,small
108230,톱텍,KOSDAQ,105704621100,0,small
073010,케이에스피,KOSDAQ,105502031250,0,small
091440,한울소재과학,KOSDAQ,105458714500,0,small
148150,세경하이테크,KOSDAQ,105206741280,0,small
063570,NICE인프라,KOSDAQ,105175002240,0,small
047310,파워로직스,KOSDAQ,105072866850,0,small
042600,새로닉스,KOSDAQ,104979200300,0,small
006620,동구바이오제약,KOSDAQ,104751170560,0,small
093640,케이알엠,KOSDAQ,104607235460,0,small
308080,바이젠셀,KOSDAQ,104341233400,0,small
217270,넵튠,KOSDAQ,104220483890,0,small
059210,메타바이오메드,KOSDAQ,104066634350,0,small
035080,그래디언트,KOSDAQ,104024684400,0,small
192410,오늘이엔엠,KOSDAQ,104017804170,0,small
418420,라온텍,KOSDAQ,103864133250,0,small
056090,시지메드텍,KOSDAQ,103672072144,0,small
417500,제이아이테크,KOSDAQ,103435867320,0,small
338220,뷰노,KOSDAQ,103333453740,0,small
205100,엑셈,KOSDAQ,103202177580,0,small
053700,삼보모터스,KOSDAQ,103122822020,0,small
073560,우리손에프앤지,KOSDAQ,102817899855,0,small
039340,한국경제TV,KOSDAQ,102630000000,0,small
474170,루미르,KOSDAQ,102451752000,0,small
187790,나노,KOSDAQ,101003718250,0,small
220260,켐트로스,KOSDAQ,100866612975,0,small
115310,인포바인,KOSDAQ,100706217710,0,small
488280,에스투더블유,KOSDAQ,100580454660,0,small
311320,지오엘리먼트,KOSDAQ,100538043200,0,small
362320,청담글로벌,KOSDAQ,100468627500,0,small
228850,레이언스,KOSDAQ,100043814420,0,small
101170,우림피티에스,KOSDAQ,99900000000,0,small
021080,에이티넘인베스트,KOSDAQ,99600000000,0,small
246720,아스타,KOSDAQ,99434491000,0,small
059120,아진엑스텍,KOSDAQ,99057457060,0,small
052260,현대바이오랜드,KOSDAQ,99000000000,0,small
297090,씨에스베어링,KOSDAQ,98990100000,0,small
032940,원익,KOSDAQ,98971171200,0,small
017510,세명전기,KOSDAQ,98336700000,0,small
100700,세운메디칼,KOSDAQ,98331000000,0,small
123040,엠에스오토텍,KOSDAQ,97888031337,0,small
013310,아진산업,KOSDAQ,97404520820,0,small
066790,씨씨에스,KOSDAQ,97271994227,0,small
040300,YTN,KOSDAQ,97261039200,0,small
105330,케이엔더블유,KOSDAQ,97238486400,0,small
246710,티앤알바이오팹,KOSDAQ,96758943120,0,small
068240,다원시스,KOSDAQ,96553495610,0,small
366030,나인앤컴퍼니,KOSDAQ,96505401000,0,small
071280,로체시스템즈,KOSDAQ,96368598900,0,small
039560,다산네트웍스,KOSDAQ,96284610660,0,small
348350,위드텍,KOSDAQ,95894346000,0,small
263800,데이타솔루션,KOSDAQ,95729742000,0,small
141000,비아트론,KOSDAQ,95221620600,0,small
352090,스톰테크,KOSDAQ,95130412920,0,small
336680,탑런토탈솔루션,KOSDAQ,95123705940,0,small
047770,코데즈컴바인,KOSDAQ,94984931020,0,small
066430,아이로보틱스,KOSDAQ,94947179300,0,small
309960,LB인베스트먼트,KOSDAQ,94145904145,0,small
299030,하나기술,KOSDAQ,93940192500,0,small
153890,져스텍,KOSDAQ,93751372900,0,small
163730,핑거,KOSDAQ,93602435430,0,small
158430,아톤,KOSDAQ,93276770520,0,small
475580,에이럭스,KOSDAQ,93058067000,0,small
320000,한울반도체,KOSDAQ,92942172000,0,small
226400,오스테오닉,KOSDAQ,92873896495,0,small
0017J0,세미티에스,KOSDAQ,92820798840,0,small
166480,코아스템켐온,KOSDAQ,92628898752,0,small
104460,디와이피엔에프,KOSDAQ,92559288800,0,small
333430,일승,KOSDAQ,92487508470,0,small
115500,케이씨에스,KOSDAQ,92400000000,0,small
125210,아모그린텍,KOSDAQ,92382024000,0,small
380550,뉴로핏,KOSDAQ,92345415620,0,small
255440,야스,KOSDAQ,92058900000,0,small
131030,옵투스제약,KOSDAQ,91938733900,0,small
037030,파워넷,KOSDAQ,91336511360,0,small
0011A0,액스비스,KOSDAQ,91190639800,0,small
109610,에스와이,KOSDAQ,90625412200,0,small
040420,정상제이엘에스,KOSDAQ,90459475040,0,small
002230,피에스텍,KOSDAQ,90447453700,0,small
487580,폴레드,KOSDAQ,90154642380,0,small
289930,웨이비스,KOSDAQ,90070718500,0,small
042500,링네트,KOSDAQ,90056221760,0,small
298540,더네이쳐홀딩스,KOSDAQ,89960457060,0,small
323990,박셀바이오,KOSDAQ,89773351700,0,small
307930,컴퍼니케이,KOSDAQ,89133100000,0,small
387690,레메디,KOSDAQ,88992980970,0,small
023900,풍국주정,KOSDAQ,88956000000,0,small
093920,서원인텍,KOSDAQ,88815000000,0,small
074430,아미노로직스,KOSDAQ,88705112440,0,small
212710,아이에스티이,KOSDAQ,88600599360,0,small
156100,엘앤케이바이오,KOSDAQ,88510565880,0,small
025950,동신건설,KOSDAQ,88368000000,0,small
235980,메드팩토,KOSDAQ,88258436575,0,small
047560,이스트소프트,KOSDAQ,88148115000,0,small
337930,젝시믹스,KOSDAQ,87990748375,0,small
000440,중앙에너비스,KOSDAQ,87802533000,0,small
065450,빅텍,KOSDAQ,87602534910,0,small
033290,로젠,KOSDAQ,87266891754,0,small
265740,엔에프씨,KOSDAQ,87263686000,0,small
099750,이지케어텍,KOSDAQ,87008932010,0,small
417010,나노팀,KOSDAQ,86440139480,0,small
418470,KT밀리의서재,KOSDAQ,86343153120,0,small
357230,에이치피오,KOSDAQ,86303364840,0,small
052420,오성첨단소재,KOSDAQ,86021939470,0,small
096240,크레버스,KOSDAQ,86000712000,0,small
189330,씨이랩,KOSDAQ,85941721440,0,small
209640,와이제이링크,KOSDAQ,85756085190,0,small
063170,서울옥션,KOSDAQ,85583095605,0,small
072020,중앙백신,KOSDAQ,85162385200,0,small
088130,동아엘텍,KOSDAQ,85153479180,0,small
052900,KX하이텍,KOSDAQ,85101579900,0,small
475230,엔알비,KOSDAQ,84900740570,0,small
004650,창해에탄올,KOSDAQ,84739959700,0,small
049950,미래컴퍼니,KOSDAQ,84651686400,0,small
100130,동국S&C,KOSDAQ,84514497000,0,small
396470,워트,KOSDAQ,83985200000,0,small
049180,셀루메드,KOSDAQ,83975227728,0,small
019540,일지테크,KOSDAQ,83918835000,0,small
036220,오상헬스케어,KOSDAQ,83853177760,0,small
079650,서산,KOSDAQ,83800000000,0,small
183490,엔지켐생명과학,KOSDAQ,83793832650,0,small
217820,원익피앤이,KOSDAQ,83520023840,0,small
053260,금강철강,KOSDAQ,83491200000,0,small
396300,세아메카닉스,KOSDAQ,83441925000,0,small
086710,선진뷰티사이언스,KOSDAQ,83226369600,0,small
173130,오파스넷,KOSDAQ,83106033010,0,small
130580,나이스디앤비,KOSDAQ,83006000000,0,small
054920,한컴위드,KOSDAQ,82958218140,0,small
302550,리메드,KOSDAQ,82831162000,0,small
317770,엑스페릭스,KOSDAQ,82815765440,0,small
092040,아미코젠,KOSDAQ,82666802790,0,small
330730,스톤브릿지벤처스,KOSDAQ,82435680750,0,small
066980,한성크린텍,KOSDAQ,82314895005,0,small
078140,대봉엘에스,KOSDAQ,82151550390,0,small
037760,쎄니트,KOSDAQ,81875668820,0,small
330350,위더스제약,KOSDAQ,81838016000,0,small
214260,라파스,KOSDAQ,81818985710,0,small
175250,아이큐어,KOSDAQ,81501658560,0,small
053580,웹케시,KOSDAQ,81483402440,0,small
053350,이니텍,KOSDAQ,81477940500,0,small
474610,RF시스템즈,KOSDAQ,81445993000,0,small
950250,테라뷰,KOSDAQ,81335603990,0,small
032300,한국파마,KOSDAQ,81254922450,0,small
389030,지니너스,KOSDAQ,81148078260,0,small
412540,제일엠앤에스,KOSDAQ,81063616775,0,small
065170,비엘팜텍,KOSDAQ,80949999700,0,small
058630,엠게임,KOSDAQ,80938849410,0,small
322180,LS티라유텍,KOSDAQ,80932839090,0,small
263720,디앤씨미디어,KOSDAQ,80930093320,0,small
306620,지아이에스,KOSDAQ,80830522224,0,small
250060,모비스,KOSDAQ,80749998140,0,small
054040,한국컴퓨터,KOSDAQ,80677875800,0,small
042510,라온시큐어,KOSDAQ,80628311280,0,small
365660,레몬헬스케어,KOSDAQ,80509900770,0,small
381620,제닉스로보틱스,KOSDAQ,80412849600,0,small
215100,로보로보,KOSDAQ,80376393300,0,small
033560,블루콤,KOSDAQ,80199000000,0,small
452190,한빛레이저,KOSDAQ,80014263165,0,small
044990,에이치엔에스하이텍,KOSDAQ,80005274250,0,small
0117P0,피스피스스튜디오,KOSDAQ,79912658040,0,small
282720,금양그린파워,KOSDAQ,79746310000,0,small
053280,예스24,KOSDAQ,79625000000,0,small
038110,에코플라스틱,KOSDAQ,79621561580,0,small
017650,대림제지,KOSDAQ,79504250000,0,small
043610,KT지니뮤직,KOSDAQ,79501919184,0,small
494120,큐리오시스,KOSDAQ,79350772800,0,small
182360,큐브엔터,KOSDAQ,79304229900,0,small
008830,대동기어,KOSDAQ,79269926400,0,small
011370,서한,KOSDAQ,79202469025,0,small
049080,기가레인,KOSDAQ,78941506200,0,small
234300,에스트래픽,KOSDAQ,78902562000,0,small
950130,엑세스바이오,KOSDAQ,78789388160,0,small
029480,광무,KOSDAQ,78709815976,0,small
036010,아비코전자,KOSDAQ,78295381260,0,small
054540,삼영엠텍,KOSDAQ,78260000000,0,small
047820,초록뱀미디어,KOSDAQ,78130306350,0,small
432470,케이엔에스,KOSDAQ,78066848400,0,small
019550,SBI인베스트먼트,KOSDAQ,78035055381,0,small
096250,와이즈넛,KOSDAQ,77984323550,0,small
009300,삼아제약,KOSDAQ,77777700000,0,small
036640,HRS,KOSDAQ,77685300000,0,small
214680,디알텍,KOSDAQ,77633662080,0,small
054620,APS,KOSDAQ,77439670410,0,small
419050,삼기에너지솔루션즈,KOSDAQ,77214924000,0,small
054670,대한뉴팜,KOSDAQ,76942371200,0,small
101330,모베이스,KOSDAQ,76848136280,0,small
086960,MDS테크,KOSDAQ,76381491320,0,small
172670,에이엘티,KOSDAQ,76162201500,0,small
073640,테라사이언스,KOSDAQ,76111715580,0,small
048530,인트론바이오,KOSDAQ,75993724680,0,small
061250,화일약품,KOSDAQ,75842431840,0,small
102370,케이옥션,KOSDAQ,75723248250,0,small
067000,조이시티,KOSDAQ,75705432018,0,small
149980,하이로닉,KOSDAQ,75503811940,0,small
290740,액트로,KOSDAQ,75487582500,0,small
012700,리드코프,KOSDAQ,75441173760,0,small
331380,포커스에이아이,KOSDAQ,75315383960,0,small
475430,키스트론,KOSDAQ,75229783650,0,small
228670,레이,KOSDAQ,75228501010,0,small
052860,아이앤씨,KOSDAQ,75219455340,0,small
004590,한국가구,KOSDAQ,74925000000,0,small
024880,케이피에프,KOSDAQ,74904631110,0,small
030960,양지사,KOSDAQ,74786400000,0,small
104040,디에스엠,KOSDAQ,74675778525,0,small
303810,동국생명과학,KOSDAQ,74523046200,0,small
131370,알서포트,KOSDAQ,74520649117,0,small
493330,지에프아이,KOSDAQ,74475373500,0,small
265560,영화테크,KOSDAQ,74296751000,0,small
080010,이상네트웍스,KOSDAQ,74254786050,0,small
067570,엔브이에이치코리아,KOSDAQ,74177030000,0,small
147760,피엠티,KOSDAQ,73800000000,0,small
040910,아이씨디,KOSDAQ,73787556500,0,small
221800,지구홀딩스,KOSDAQ,73761206520,0,small
033130,디지틀조선,KOSDAQ,73376882859,0,small
900260,로스웰,KOSDAQ,73233262246,0,small
066700,테라젠이텍스,KOSDAQ,73190180720,0,small
347890,엠엑스온,KOSDAQ,73071711180,0,small
085670,뉴프렉스,KOSDAQ,73012267780,0,small
094860,네오리진,KOSDAQ,72973159236,0,small
082210,옵트론텍,KOSDAQ,72898543050,0,small
024830,세원물산,KOSDAQ,72728500000,0,small
208140,정다운,KOSDAQ,72722447350,0,small
063080,컴투스홀딩스,KOSDAQ,72415208160,0,small
